a,method,draw,edge,kind,true_di,est_di,lcb,certified
0.2,PairwiseTE,25,0->1,null,0.0,6.625767623165227e-06,9.453989326185804e-07,0
0.2,PairwiseTE,25,0->2,null,0.0,2.881979364271943e-05,1.1238923853637887e-07,0
0.2,PairwiseTE,25,1->2,null,0.0,0.00011974703607641042,5.719437352052937e-06,0
0.2,PairwiseTE,25,2->0,null,0.0,0.0023646441172368807,0.00107560676162383,1
0.2,PairwiseTE,26,1->0,true_direct,0.03507005691183802,0.03700401930064376,0.02755516769154661,1
0.2,PairwiseTE,26,2->1,true_direct,0.033277985474768276,0.040479395124934835,0.033857456695869426,1
0.2,PairwiseTE,26,0->1,null,0.0,0.00012238911040245932,4.916919988459826e-07,0
0.2,PairwiseTE,26,0->2,null,0.0,4.606388540942314e-05,2.1060722529544475e-06,0
0.2,PairwiseTE,26,1->2,null,0.0,0.00012699804533925226,4.252698793268539e-06,0
0.2,PairwiseTE,26,2->0,null,0.0,0.00022148236043190134,1.846091156466436e-06,0
0.2,PairwiseTE,27,1->0,true_direct,0.03507005691183802,0.03529064720443433,0.028642603901621395,1
0.2,PairwiseTE,27,2->1,true_direct,0.033277985474768276,0.03609032473966752,0.030610335370081936,1
0.2,PairwiseTE,27,0->1,null,0.0,0.0010257253146088165,0.00023069173348234557,0
0.2,PairwiseTE,27,0->2,null,0.0,0.0005895784634109526,9.62264786780458e-05,0
0.2,PairwiseTE,27,1->2,null,0.0,0.0003584595990727021,8.743856193347116e-06,0
0.2,PairwiseTE,27,2->0,null,0.0,6.415060956332431e-06,1.0345201686434449e-06,0
0.2,PairwiseTE,28,1->0,true_direct,0.03507005691183802,0.03310905888517756,0.027652088816220177,1
0.2,PairwiseTE,28,2->1,true_direct,0.033277985474768276,0.030852252277125677,0.022965721795402082,1
0.2,PairwiseTE,28,0->1,null,0.0,0.00020830360679365546,7.343847049462774e-06,0
0.2,PairwiseTE,28,0->2,null,0.0,0.00018735678961760916,6.043275038998626e-07,0
0.2,PairwiseTE,28,1->2,null,0.0,7.153252495326071e-06,3.058540529952958e-08,0
0.2,PairwiseTE,28,2->0,null,0.0,0.0007798664204818744,4.7291608738847685e-05,0
0.2,PairwiseTE,29,1->0,true_direct,0.03507005691183802,0.03210096849287254,0.02364352065360564,1
0.2,PairwiseTE,29,2->1,true_direct,0.033277985474768276,0.04174623841082619,0.03425331605911761,1
0.2,PairwiseTE,29,0->1,null,0.0,0.00010920253905587543,6.721234924766241e-07,0
0.2,PairwiseTE,29,0->2,null,0.0,0.0015678956292391071,0.0004065378560191785,0
0.2,PairwiseTE,29,1->2,null,0.0,9.247802147458877e-05,9.87253926319541e-07,0
0.2,PairwiseTE,29,2->0,null,0.0,0.00040430466337256426,1.4299690700242299e-05,0
0.2,PAC,0,1->0,true_direct,0.03507005691183802,0.002064709509009616,0.0003604993886732037,0
0.2,PAC,0,2->1,true_direct,0.033277985474768276,0.0002479152405287072,3.542610669434567e-05,0
0.2,PAC,0,0->1,null,0.0,0.00036823781739715646,2.0838901064979513e-05,0
0.2,PAC,0,0->2,null,0.0,0.001148310339573565,0.00012413937537727465,0
0.2,PAC,0,1->2,null,0.0,0.0023967612191664114,0.0005368878547015184,0
0.2,PAC,0,2->0,null,0.0,2.5292378968109106e-05,2.077230511627842e-05,0
0.2,PAC,1,1->0,true_direct,0.03507005691183802,5.428105604123186e-05,1.430674737628798e-05,0
0.2,PAC,1,2->1,true_direct,0.033277985474768276,0.0003657575506333852,7.431644665955328e-05,0
0.2,PAC,1,0->1,null,0.0,0.0005667749026515364,4.006541521035524e-05,0
0.2,PAC,1,0->2,null,0.0,0.00042366848183195713,0.00013682868128526857,0
0.2,PAC,1,1->2,null,0.0,7.227951096134904e-05,4.044072423288252e-05,0
0.2,PAC,1,2->0,null,0.0,0.00022086214837099607,2.611785152802736e-05,0
0.2,PAC,2,1->0,true_direct,0.03507005691183802,0.0003476119337665251,2.7096483989390106e-05,0
0.2,PAC,2,2->1,true_direct,0.033277985474768276,0.0002652402124475006,2.2860005034407998e-05,0
0.2,PAC,2,0->1,null,0.0,8.551955492361083e-05,3.0064087308131277e-05,0
0.2,PAC,2,0->2,null,0.0,0.00018571273998121686,2.706122221366649e-05,0
0.2,PAC,2,1->2,null,0.0,6.785929137240284e-05,1.7483979745893937e-05,0
0.2,PAC,2,2->0,null,0.0,6.225345528069914e-05,2.5855584374670614e-05,0
0.2,PAC,3,1->0,true_direct,0.03507005691183802,0.00015373292818502606,3.943194529420509e-05,0
0.2,PAC,3,2->1,true_direct,0.033277985474768276,0.0012754451086740965,0.00013821419831928247,0
0.2,PAC,3,0->1,null,0.0,0.0007729163719727854,4.5733547450542144e-05,0
0.2,PAC,3,0->2,null,0.0,0.001364405265025868,0.00018824935696037132,0
0.2,PAC,3,1->2,null,0.0,7.224705330716475e-06,2.6869524174966903e-05,0
0.2,PAC,3,2->0,null,0.0,0.0015916495159919994,0.00048197139650721604,0
0.2,PAC,4,1->0,true_direct,0.03507005691183802,0.0003284506663527732,8.38840851828215e-05,0
0.2,PAC,4,2->1,true_direct,0.033277985474768276,0.0014841310921513446,0.0003499789436197565,0
0.2,PAC,4,0->1,null,0.0,0.0008327863878085021,1.2922719106311415e-05,0
0.2,PAC,4,0->2,null,0.0,0.0008777701044788262,0.0001425665823588706,0
0.2,PAC,4,1->2,null,0.0,0.0008519964250050019,0.00011422698238038696,0
0.2,PAC,4,2->0,null,0.0,0.0005194776574983416,0.0001143611042697303,0
0.2,PAC,5,1->0,true_direct,0.03507005691183802,0.000322448842564469,2.985999081952625e-05,0
0.2,PAC,5,2->1,true_direct,0.033277985474768276,0.0003740635692988944,0.00012897137474572907,0
0.2,PAC,5,0->1,null,0.0,0.0005542536967767198,0.00014843706040788837,0
0.2,PAC,5,0->2,null,0.0,0.00048315063980758756,4.979871898885869e-05,0
0.2,PAC,5,1->2,null,0.0,0.00012010066131330058,8.971654834078771e-06,0
0.2,PAC,5,2->0,null,0.0,3.453989292944794e-05,2.211655217346213e-05,0
0.2,PAC,6,1->0,true_direct,0.03507005691183802,0.00025932131741022074,3.3128080948166924e-05,0
0.2,PAC,6,2->1,true_direct,0.033277985474768276,2.4028601823940046e-05,1.4332644801717773e-05,0
0.2,PAC,6,0->1,null,0.0,8.143836895639163e-05,4.089186044111241e-05,0
0.2,PAC,6,0->2,null,0.0,8.884131914552935e-05,4.865443644269745e-05,0
0.2,PAC,6,1->2,null,0.0,1.864235090844305e-05,3.082477025246591e-05,0
0.2,PAC,6,2->0,null,0.0,0.0007429422439271426,8.13638289352368e-05,0
0.2,PAC,7,1->0,true_direct,0.03507005691183802,0.00015501852035239126,1.926698635962952e-05,0
0.2,PAC,7,2->1,true_direct,0.033277985474768276,0.00059280436856029,0.00014674233133416166,0
0.2,PAC,7,0->1,null,0.0,0.00038133042262602926,3.657785782045785e-05,0
0.2,PAC,7,0->2,null,0.0,0.00010203083274437141,4.567200964699694e-05,0
0.2,PAC,7,1->2,null,0.0,1.460576256857071e-05,5.039600924368675e-05,0
0.2,PAC,7,2->0,null,0.0,0.00011530121680435019,4.56798404999134e-05,0
0.2,PAC,8,1->0,true_direct,0.03507005691183802,5.247938469380756e-05,2.0792113881665684e-05,0
0.2,PAC,8,2->1,true_direct,0.033277985474768276,0.0011154135240987,3.822719652586373e-05,0
0.2,PAC,8,0->1,null,0.0,2.004769145355481e-05,2.0884011706826194e-05,0
0.2,PAC,8,0->2,null,0.0,3.462721795515139e-06,3.6071774424640945e-05,0
0.2,PAC,8,1->2,null,0.0,0.0001728318420726434,6.380806035332532e-05,0
0.2,PAC,8,2->0,null,0.0,0.0016548685019644126,8.773049867615915e-05,0
0.2,PAC,9,1->0,true_direct,0.03507005691183802,0.00023378747187209668,5.458333254138713e-05,0
0.2,PAC,9,2->1,true_direct,0.033277985474768276,0.0005619129636813604,7.139792037733804e-05,0
0.2,PAC,9,0->1,null,0.0,0.0002755220056785203,4.871715120662263e-05,0
0.2,PAC,9,0->2,null,0.0,0.000639515941348766,0.0001313823316622072,0
0.2,PAC,9,1->2,null,0.0,0.0005630325650023113,4.013988390847232e-05,0
0.2,PAC,9,2->0,null,0.0,0.0002499133237326973,2.9112256660094624e-05,0
0.2,PAC,10,1->0,true_direct,0.03507005691183802,0.0010175987525028315,2.8212153120464164e-05,0
0.2,PAC,10,2->1,true_direct,0.033277985474768276,0.0008904246242992203,0.00016456825756480133,0
0.2,PAC,10,0->1,null,0.0,0.0004078293596173597,2.2236742848682888e-05,0
0.2,PAC,10,0->2,null,0.0,9.984177637241114e-05,1.5253365762908797e-05,0
0.2,PAC,10,1->2,null,0.0,0.0005537860160813455,9.355575062614153e-05,0
0.2,PAC,10,2->0,null,0.0,0.0006461003586569836,0.0001770700669186605,0
0.2,PAC,11,1->0,true_direct,0.03507005691183802,9.561483126411864e-05,5.951015022060736e-05,0
0.2,PAC,11,2->1,true_direct,0.033277985474768276,0.00015443886601751333,2.5463209086196223e-05,0
0.2,PAC,11,0->1,null,0.0,7.750333028682403e-05,4.710021773744853e-05,0
0.2,PAC,11,0->2,null,0.0,0.00024108272564802455,3.290093989567604e-05,0
0.2,PAC,11,1->2,null,0.0,2.1332212682357154e-05,3.375106348797862e-05,0
0.2,PAC,11,2->0,null,0.0,4.431633086339974e-05,3.730720809707887e-05,0
0.2,PAC,12,1->0,true_direct,0.03507005691183802,0.00034884518334109125,0.00013275497744040247,0
0.2,PAC,12,2->1,true_direct,0.033277985474768276,0.0007026023284119529,0.00019620580446494417,0
0.2,PAC,12,0->1,null,0.0,0.00016667670303089933,1.2029111624385153e-05,0
0.2,PAC,12,0->2,null,0.0,5.0233429108419396e-05,2.542323579312232e-05,0
0.2,PAC,12,1->2,null,0.0,0.00039486092723463686,1.8505937742008285e-05,0
0.2,PAC,12,2->0,null,0.0,0.0006996081365447514,6.525223951795357e-05,0
0.2,PAC,13,1->0,true_direct,0.03507005691183802,0.0018635762842563136,0.0001522066225857698,0
0.2,PAC,13,2->1,true_direct,0.033277985474768276,3.3196922270702535e-05,1.139382636998684e-05,0
0.2,PAC,13,0->1,null,0.0,0.0002723026396604799,3.500343170623128e-05,0
0.2,PAC,13,0->2,null,0.0,0.000374745353244849,3.633079463224685e-05,0
0.2,PAC,13,1->2,null,0.0,0.001288272765891101,0.0002150735499612694,0
0.2,PAC,13,2->0,null,0.0,0.0001033792657402729,3.82822549574798e-05,0
0.2,PAC,14,1->0,true_direct,0.03507005691183802,7.310355465190163e-05,3.843179248926175e-05,0
0.2,PAC,14,2->1,true_direct,0.033277985474768276,0.0004517537453756853,0.0002473100044482365,0
0.2,PAC,14,0->1,null,0.0,0.00020631928981400317,3.888318523551909e-05,0
0.2,PAC,14,0->2,null,0.0,0.0005810481169926439,2.082089556201572e-05,0
0.2,PAC,14,1->2,null,0.0,0.0005207434984870658,4.0931659113341385e-05,0
0.2,PAC,14,2->0,null,0.0,0.0007883958634233916,0.00012416569650082986,0
0.2,PAC,15,1->0,true_direct,0.03507005691183802,0.0007297203719869989,0.0001452402109982781,0
0.2,PAC,15,2->1,true_direct,0.033277985474768276,0.00020415604891057328,1.9890626395120355e-05,0
0.2,PAC,15,0->1,null,0.0,0.0003041174599164874,6.368254642160641e-05,0
0.2,PAC,15,0->2,null,0.0,0.00010437875000362081,2.6228840753528253e-05,0
0.2,PAC,15,1->2,null,0.0,0.001051953665375148,0.00020806596463766167,0
0.2,PAC,15,2->0,null,0.0,0.0003511369926831443,6.409499499377878e-05,0
0.2,PAC,16,1->0,true_direct,0.03507005691183802,0.0004991424880641505,8.952543325058446e-05,0
0.2,PAC,16,2->1,true_direct,0.033277985474768276,0.00041262642732251806,7.07534852056309e-05,0
0.2,PAC,16,0->1,null,0.0,0.00032344128228738574,5.0686208532961775e-05,0
0.2,PAC,16,0->2,null,0.0,0.00048709069475965993,2.7203448683853665e-05,0
0.2,PAC,16,1->2,null,0.0,0.0004895245812629701,4.666747477463385e-05,0
0.2,PAC,16,2->0,null,0.0,0.0001791664902286872,3.600510436372806e-05,0
0.2,PAC,17,1->0,true_direct,0.03507005691183802,0.0010098530353500833,0.00027997593675092066,0
0.2,PAC,17,2->1,true_direct,0.033277985474768276,0.0002694668552750525,3.5396642948660313e-05,0
0.2,PAC,17,0->1,null,0.0,0.0001757327127191981,2.4277899756719195e-05,0
0.2,PAC,17,0->2,null,0.0,0.0003836664288853554,9.912664695926722e-05,0
0.2,PAC,17,1->2,null,0.0,0.0005306870713479967,0.00022943242513508735,0
0.2,PAC,17,2->0,null,0.0,0.0007835895672777225,5.545820844408995e-05,0
0.2,PAC,18,1->0,true_direct,0.03507005691183802,0.0004273665871513842,7.378537258944823e-05,0
0.2,PAC,18,2->1,true_direct,0.033277985474768276,0.00022988590850147033,4.61269629378364e-05,0
0.2,PAC,18,0->1,null,0.0,0.001659403281731497,7.03693409461461e-05,0
0.2,PAC,18,0->2,null,0.0,0.0012099087311323031,5.871600119268126e-05,0
0.2,PAC,18,1->2,null,0.0,0.00023131715059593558,8.315965952447843e-05,0
0.2,PAC,18,2->0,null,0.0,4.26312995498918e-05,4.681500197976768e-05,0
0.2,PAC,19,1->0,true_direct,0.03507005691183802,0.00020529915541717665,4.4476423796888966e-05,0
0.2,PAC,19,2->1,true_direct,0.033277985474768276,0.00014431033009662642,3.612241046634382e-05,0
0.2,PAC,19,0->1,null,0.0,0.00046208067388843336,0.00013367515979476998,0
0.2,PAC,19,0->2,null,0.0,9.507435456328888e-05,2.5929053500232895e-05,0
0.2,PAC,19,1->2,null,0.0,0.0001464051685807159,1.8318531771152238e-05,0
0.2,PAC,19,2->0,null,0.0,2.175362895655142e-05,5.6252356913393584e-05,0
0.2,PAC,20,1->0,true_direct,0.03507005691183802,4.0385534588053147e-05,2.578901302003674e-05,0
0.2,PAC,20,2->1,true_direct,0.033277985474768276,0.0006789313660268745,0.0002464706730389458,0
0.2,PAC,20,0->1,null,0.0,0.0011273735227329642,9.142101685431812e-05,0
0.2,PAC,20,0->2,null,0.0,0.001179724284683725,9.83583032143807e-05,0
0.2,PAC,20,1->2,null,0.0,0.00026289408439956487,3.088194101834839e-05,0
0.2,PAC,20,2->0,null,0.0,0.0013213352083036253,0.00043559841830593236,0
0.2,PAC,21,1->0,true_direct,0.03507005691183802,0.00020959250357482735,2.8057901115152846e-05,0
0.2,PAC,21,2->1,true_direct,0.033277985474768276,0.0002667926928089924,7.542828839217736e-06,0
0.2,PAC,21,0->1,null,0.0,0.00010121667973615567,1.726286196896829e-05,0
0.2,PAC,21,0->2,null,0.0,8.135063658336654e-06,3.27102994763709e-05,0
0.2,PAC,21,1->2,null,0.0,3.092000373070298e-05,1.306180817942865e-05,0
0.2,PAC,21,2->0,null,0.0,0.00019719990184766952,2.6454482542419814e-05,0
0.2,PAC,22,1->0,true_direct,0.03507005691183802,0.001185493865702143,0.0001723961611627286,0
0.2,PAC,22,2->1,true_direct,0.033277985474768276,9.828663175242235e-05,4.1062519971193104e-05,0
0.2,PAC,22,0->1,null,0.0,0.0002291893372738802,4.990935009825248e-05,0
0.2,PAC,22,0->2,null,0.0,0.00037900861930286134,0.00012999663816821048,0
0.2,PAC,22,1->2,null,0.0,0.0005119720607143128,3.501360590272436e-05,0
0.2,PAC,22,2->0,null,0.0,0.0006873022023977691,0.00010433131565806647,0
0.2,PAC,23,1->0,true_direct,0.03507005691183802,0.0005335904350055817,3.522316236866743e-05,0
0.2,PAC,23,2->1,true_direct,0.033277985474768276,0.0001767752561996319,3.5848406669465904e-05,0
0.2,PAC,23,0->1,null,0.0,0.0009132148887576103,6.300898772943793e-05,0
0.2,PAC,23,0->2,null,0.0,0.00037692056777609187,0.00016585991591475943,0
0.2,PAC,23,1->2,null,0.0,0.0003075792980620846,2.9976686432869004e-05,0
0.2,PAC,23,2->0,null,0.0,0.00024048374824888375,4.114926374512569e-05,0
0.2,PAC,24,1->0,true_direct,0.03507005691183802,0.0003314379931253852,7.621749966995529e-05,0
0.2,PAC,24,2->1,true_direct,0.033277985474768276,4.135310258749677e-05,4.266019351907411e-05,0
0.2,PAC,24,0->1,null,0.0,0.0008688696760350096,0.00017074785190711748,0
0.2,PAC,24,0->2,null,0.0,0.0003049597798217952,2.073230017546323e-05,0
0.2,PAC,24,1->2,null,0.0,9.860022768874427e-05,1.9084033166908258e-05,0
0.2,PAC,24,2->0,null,0.0,0.0007532567106433211,0.0001792154588430168,0
0.2,PAC,25,1->0,true_direct,0.03507005691183802,0.0001257610985196971,9.29483612845331e-06,0
0.2,PAC,25,2->1,true_direct,0.033277985474768276,0.00022456790632012044,2.762980466936151e-05,0
0.2,PAC,25,0->1,null,0.0,0.00015942067670244407,4.0634740696988645e-05,0
0.2,PAC,25,0->2,null,0.0,7.824995022104474e-05,2.626623694817341e-05,0
0.2,PAC,25,1->2,null,0.0,5.919143082532881e-07,2.9641271547726873e-05,0
0.2,PAC,25,2->0,null,0.0,7.745100915193741e-05,2.001407605090856e-05,0
0.2,PAC,26,1->0,true_direct,0.03507005691183802,9.566917500617376e-06,1.321573036044834e-05,0
0.2,PAC,26,2->1,true_direct,0.033277985474768276,0.0015186912511024467,0.00015429704968851946,0
0.2,PAC,26,0->1,null,0.0,0.0016155546086943356,0.00014567161481485224,0
0.2,PAC,26,0->2,null,0.0,0.0016702285515135815,9.81640394201641e-05,0
0.2,PAC,26,1->2,null,0.0,7.595140414855076e-05,3.058074490877181e-05,0
0.2,PAC,26,2->0,null,0.0,0.0009261977675099646,8.211225407586498e-05,0
0.2,PAC,27,1->0,true_direct,0.03507005691183802,0.0008554245875650749,3.49140937504984e-05,0
0.2,PAC,27,2->1,true_direct,0.033277985474768276,0.0007330608915475427,0.0001107820393269811,0
0.2,PAC,27,0->1,null,0.0,6.70053089926681e-05,4.1451657060705636e-05,0
0.2,PAC,27,0->2,null,0.0,0.00011622956956756964,1.3247867500065965e-05,0
0.2,PAC,27,1->2,null,0.0,0.0005306590914032081,4.218451748351931e-05,0
0.2,PAC,27,2->0,null,0.0,0.0006219065411676792,0.00014961665712497264,0
0.2,PAC,28,1->0,true_direct,0.03507005691183802,0.00029213966222261335,4.361954179989568e-05,0
0.2,PAC,28,2->1,true_direct,0.033277985474768276,0.00018573217137997152,3.1395384479529526e-05,0
0.2,PAC,28,0->1,null,0.0,0.0027910824893924127,0.0006341518859422474,0
0.2,PAC,28,0->2,null,0.0,0.0016860635211770733,5.996795294428973e-05,0
0.2,PAC,28,1->2,null,0.0,0.0010691973309948776,0.00023262839944112552,0
0.2,PAC,28,2->0,null,0.0,0.0006109097402372443,0.00013772162330981906,0
0.2,PAC,29,1->0,true_direct,0.03507005691183802,0.00010268118555518858,4.0118685269374283e-05,0
0.2,PAC,29,2->1,true_direct,0.033277985474768276,0.0009227638423701005,0.00012071036531839781,0
0.2,PAC,29,0->1,null,0.0,5.0379624597981974e-06,3.4529942868169466e-05,0
0.2,PAC,29,0->2,null,0.0,0.0005414504220450575,3.691700612036944e-05,0
0.2,PAC,29,1->2,null,0.0,0.0004706724904880901,5.476122103348633e-05,0
0.2,PAC,29,2->0,null,0.0,0.00045920028716829315,3.8430256973900034e-05,0
0.2,ConditionalVAR,0,1->0,true_direct,0.03507005691183802,0.036655938713877276,0.027903231177159378,1
0.2,ConditionalVAR,0,2->1,true_direct,0.033277985474768276,0.03510001138662599,0.029369681749416735,1
0.2,ConditionalVAR,0,0->1,null,0.0,0.00027325727525341853,3.836962469509102e-06,0
0.2,ConditionalVAR,0,0->2,null,0.0,0.00020192959864310476,6.490799275097517e-06,0
0.2,ConditionalVAR,0,1->2,null,0.0,0.00012449331024356604,3.664290326894437e-06,0
0.2,ConditionalVAR,0,2->0,null,0.0,3.952591854392757e-05,1.185304101682693e-06,0
0.2,ConditionalVAR,1,1->0,true_direct,0.03507005691183802,0.036338246126349755,0.029350972758171102,1
0.2,ConditionalVAR,1,2->1,true_direct,0.033277985474768276,0.024932998824778507,0.018119589397509735,1
0.2,ConditionalVAR,1,0->1,null,0.0,3.2062743492642405e-10,1.5407186593752682e-06,0
0.2,ConditionalVAR,1,0->2,null,0.0,5.329103258440162e-05,1.943772686340554e-06,0
0.2,ConditionalVAR,1,1->2,null,0.0,0.00029462727242016054,1.1022987624751414e-06,0
0.2,ConditionalVAR,1,2->0,null,0.0,0.00010313674881489194,1.7967482307479808e-06,0
0.2,ConditionalVAR,2,1->0,true_direct,0.03507005691183802,0.03886453003343508,0.03063801294667093,1
0.2,ConditionalVAR,2,2->1,true_direct,0.033277985474768276,0.03624728847325867,0.03070766553401302,1
0.2,ConditionalVAR,2,0->1,null,0.0,7.96292257656048e-06,5.986718761766165e-07,0
0.2,ConditionalVAR,2,0->2,null,0.0,3.4182993336289634e-06,4.7610730059254057e-07,0
0.2,ConditionalVAR,2,1->2,null,0.0,0.00011921353925183517,2.3031283018897976e-06,0
0.2,ConditionalVAR,2,2->0,null,0.0,0.00013425421965207988,1.734873546312339e-06,0
0.2,ConditionalVAR,3,1->0,true_direct,0.03507005691183802,0.03472700509892287,0.026711238252073142,1
0.2,ConditionalVAR,3,2->1,true_direct,0.033277985474768276,0.03841227889787214,0.030623171252670275,1
0.2,ConditionalVAR,3,0->1,null,0.0,0.00042487195581860797,2.010508724758428e-05,0
0.2,ConditionalVAR,3,0->2,null,0.0,2.291420207763601e-05,7.459147161569967e-07,0
0.2,ConditionalVAR,3,1->2,null,0.0,0.00019224093789904021,1.5151855663967264e-06,0
0.2,ConditionalVAR,3,2->0,null,0.0,6.828173177591353e-05,1.0970494312147903e-06,0
0.2,ConditionalVAR,4,1->0,true_direct,0.03507005691183802,0.04107246416705957,0.03450286562465562,1
0.2,ConditionalVAR,4,2->1,true_direct,0.033277985474768276,0.020888513147772073,0.015377970654809657,1
0.2,ConditionalVAR,4,0->1,null,0.0,1.6813179748330566e-05,6.245803213504906e-07,0
0.2,ConditionalVAR,4,0->2,null,0.0,7.821785236783052e-05,1.33293268342055e-06,0
0.2,ConditionalVAR,4,1->2,null,0.0,7.252475664796693e-08,2.2744680709279623e-06,0
0.2,ConditionalVAR,4,2->0,null,0.0,0.0003649498592198784,1.821479450026464e-06,0
0.2,ConditionalVAR,5,1->0,true_direct,0.03507005691183802,0.0401467140377095,0.0321222779257769,1
0.2,ConditionalVAR,5,2->1,true_direct,0.033277985474768276,0.032786650979585205,0.023090887875006145,1
0.2,ConditionalVAR,5,0->1,null,0.0,0.00011415553792615434,1.3629744337519097e-06,0
0.2,ConditionalVAR,5,0->2,null,0.0,8.174207243147795e-05,2.837560340756881e-06,0
0.2,ConditionalVAR,5,1->2,null,0.0,3.538603989954644e-05,6.595725929141526e-07,0
0.2,ConditionalVAR,5,2->0,null,0.0,0.00014471696592775133,4.89949881121138e-07,0
0.2,ConditionalVAR,6,1->0,true_direct,0.03507005691183802,0.043690543692572366,0.03457320299646185,1
0.2,ConditionalVAR,6,2->1,true_direct,0.033277985474768276,0.030961177030549212,0.02237524847386019,1
0.2,ConditionalVAR,6,0->1,null,0.0,0.00036998198127057485,2.04447563398734e-05,0
